Drawing the Head and Hands by Andrew Loomis;http://www.pdfdrive.com/drawing-the-head-and-hands-by-andrew-loomis-e10182633.html;141 Pages;https://cdn.pdfdrive.com/assets/thumbs/efb/efb1e479d41d511bdafbf9899f1bfdb4-s.jpg;English;['Painting & Drawing']
Historical Painting Techniques;http://www.pdfdrive.com/historical-painting-techniques-e17575647.html;241 Pages;https://cdn.pdfdrive.com/assets/thumbs/58d/58d062b8f4d34f7be3ea0a57b0d4bf47-s.jpg;English;['Painting & Drawing']
Virtual Typography;http://www.pdfdrive.com/virtual-typography-e13076577.html;186 Pages;https://cdn.pdfdrive.com/assets/thumbs/99f/99f26a9c7ef2629e4033ed15c47147ca-s.jpg;English;['Graphic Design']
The Modern Interior;http://www.pdfdrive.com/the-modern-interior-e33405369.html;242 Pages;https://cdn.pdfdrive.com/assets/thumbs/575/575a44885635f66bf9cefbfdbe184bb5-s.jpg;English;['Architecture']
Ellie Vayo's Guide to Boudoir Photography;http://www.pdfdrive.com/ellie-vayos-guide-to-boudoir-photography-e16544757.html;128 Pages;https://cdn.pdfdrive.com/assets/thumbs/d71/d71836bcb4eb7717bc82e5d4ca2d96ba-s.jpg;English;['Art']
Interior Design Faculty;http://www.pdfdrive.com/interior-design-faculty-e20133506.html;380 Pages;https://cdn.pdfdrive.com/assets/thumbs/62b/62b6ba6eecfcb952573f6274011579e0-s.jpg;English;['Most Popular', 'Architecture']
Drawing Cartoons & Comics for Dummies;http://www.pdfdrive.com/drawing-cartoons-comics-for-dummies-e34313677.html;363 Pages;https://cdn.pdfdrive.com/assets/thumbs/fc7/fc77208b8ad1ab749e3c805612a4ff83-s.jpg;English;['Most Popular', 'Painting & Drawing']
Designing an Aquaponic Greenhouse for an Urban Food ;http://www.pdfdrive.com/designing-an-aquaponic-greenhouse-for-an-urban-food-e17513662.html;126 Pages;https://cdn.pdfdrive.com/assets/thumbs/68a/68a2e1ebee3ede43f5e2171e6d9a31e4-s.jpg;English;['Architecture']
Make Electronics;http://www.pdfdrive.com/make-electronics-e24978852.html;351 Pages;https://cdn.pdfdrive.com/assets/thumbs/7ab/7ab2452814d05884602e934e4e2cd305-s.jpg;English;['Craft & Hobbies']
UnrealScript Game Programming Cookbook;http://www.pdfdrive.com/unrealscript-game-programming-cookbook-e16133846.html;272 Pages;https://cdn.pdfdrive.com/assets/thumbs/77e/77ef9430d4fdb6a3f7eb070fcaf806e6-s.jpg;English;['Programming', 'Craft & Hobbies']
Writing Music for Television and Radio Commercials;http://www.pdfdrive.com/writing-music-for-television-and-radio-commercials-e19554171.html;271 Pages;https://cdn.pdfdrive.com/assets/thumbs/042/04299ce4423c0ef77a583a9e41146566-s.jpg;English;['Music']
Architecture and Modernity : A Critique;http://www.pdfdrive.com/architecture-and-modernity-a-critique-e5985945.html;278 Pages;https://cdn.pdfdrive.com/assets/thumbs/3b0/3b0a5dd6a03399e6cb65c26bc67278ba-s.jpg;English;['Architecture']
Impressions in Watercolor 2014;http://www.pdfdrive.com/impressions-in-watercolor-2014-e26685519.html;58 Pages;https://cdn.pdfdrive.com/assets/thumbs/e96/e960bf187e5437e8643f7296724b29de-s.jpg;English;['Painting & Drawing']
Guitar Virtuosity for the Everyday Man;http://www.pdfdrive.com/guitar-virtuosity-for-the-everyday-man-e18998984.html;187 Pages;https://cdn.pdfdrive.com/assets/thumbs/162/162f1dfe7a5088f651e3807c0aa377f9-s.jpg;English;['Music']
Working Drawings Handbook;http://www.pdfdrive.com/working-drawings-handbook-e83362.html;169 Pages;https://cdn.pdfdrive.com/assets/thumbs/70a/70a40e0f0da1a60d3421a45fd39248f0-s.jpg;English;['Art']
Linux Kernel Architecture;http://www.pdfdrive.com/linux-kernel-architecture-e6806131.html;1,370 Pages;https://cdn.pdfdrive.com/assets/thumbs/04d/04df53cb2fe799ad56dda53e0289ed24-s.jpg;English;['Art']
Nineteenth-Century Photography;http://www.pdfdrive.com/nineteenth-century-photography-e27123374.html;1,630 Pages;https://cdn.pdfdrive.com/assets/thumbs/779/7799070fb65f42c40b969fcd7cc68094-s.jpg;English;['Photography']
European Sculpture;http://www.pdfdrive.com/european-sculpture-e20607219.html;130 Pages;https://cdn.pdfdrive.com/assets/thumbs/898/89806809c93ccb3bdf3d5cab17f5144a-s.jpg;Italian;['Craft & Hobbies']
Rolando Gomez's Lighting for Glamour;http://www.pdfdrive.com/rolando-gomezs-lighting-for-glamour-e12230473.html;128 Pages;https://cdn.pdfdrive.com/assets/thumbs/dd6/dd6ba41e41fac54b64c12a0cd26bdc3a-s.jpg;English;['Photography']
Furniture, Decorative Arts, Jewelry & Timepieces Auction;http://www.pdfdrive.com/furniture-decorative-arts-jewelry-timepieces-auction-e367400.html;92 Pages;https://cdn.pdfdrive.com/assets/thumbs/0e7/0e757e6d0d4970b5ce54013bfb390aa1-s.jpg;English;"[""Editor's Picks"", 'Craft & Hobbies']"
Typography Graphic Design Thesaurus;http://www.pdfdrive.com/typography-graphic-design-thesaurus-e1010890.html;144 Pages;https://cdn.pdfdrive.com/assets/thumbs/f12/f120223457fe6f6bc21071e785e31bda-s.jpg;English;['Graphic Design']
Capoeira: The History of an Afro-Brazilian Martial Art;http://www.pdfdrive.com/capoeira-the-history-of-an-afro-brazilian-martial-art-e16496221.html;286 Pages;https://cdn.pdfdrive.com/assets/thumbs/c8f/c8f4075cbafc0600f7c7cfd0d3e084b4-s.jpg;English;['Art']
Macro Photography;http://www.pdfdrive.com/macro-photography-e18067955.html;90 Pages;https://cdn.pdfdrive.com/assets/thumbs/0be/0becb8b8fa07f7b1c2e83346efdae5d3-s.jpg;English;['Photography']
Figure Drawing;http://www.pdfdrive.com/figure-drawing-e18402999.html;13 Pages;https://cdn.pdfdrive.com/assets/thumbs/b28/b2853045e3170d91ecf0d21b18122c5b-s.jpg;English;['Painting & Drawing']
Advanced Woodworking;http://www.pdfdrive.com/advanced-woodworking-e18631305.html;100 Pages;https://cdn.pdfdrive.com/assets/thumbs/79a/79a15a14424eb25dddbeb9c1d579909c-s.jpg;English;['Craft & Hobbies']
Architectural Thought : The Design Process and and the Expectant ;http://www.pdfdrive.com/architectural-thought-the-design-process-and-and-the-expectant-e11462285.html;191 Pages;https://cdn.pdfdrive.com/assets/thumbs/4b9/4b913261d52b58ec35748c3cc1ea7855-s.jpg;English;['Architecture']
Soap Making Made Easy 2nd edition;http://www.pdfdrive.com/soap-making-made-easy-2nd-edition-e4265800.html;86 Pages;https://cdn.pdfdrive.com/assets/thumbs/6da/6da5a52c77a127cc5cba8cc7a5d83903-s.jpg;English;['Craft & Hobbies']
The Essential Guide to Digital Photography;http://www.pdfdrive.com/the-essential-guide-to-digital-photography-e202425.html;59 Pages;https://cdn.pdfdrive.com/assets/thumbs/cd6/cd6cb87466ac63ebd0d1aca5c95bfa47-s.jpg;English;['Photography']
Italian Ceramics: Catalogue of the J. Paul Getty Museum;http://www.pdfdrive.com/italian-ceramics-catalogue-of-the-j-paul-getty-museum-e19250791.html;282 Pages;https://cdn.pdfdrive.com/assets/thumbs/3d4/3d49fae93d56ae9b3492cc80b3c6c995-s.jpg;English;['Craft & Hobbies']
Exploring the Self Through Photography;http://www.pdfdrive.com/exploring-the-self-through-photography-e38433666.html;205 Pages;https://cdn.pdfdrive.com/assets/thumbs/a28/a286c8bba29558ef10a69bae39abba2b-s.jpg;English;['Photography']
Understanding Music Past and Present;http://www.pdfdrive.com/understanding-music-past-and-present-e20500883.html;316 Pages;https://cdn.pdfdrive.com/assets/thumbs/63a/63a1a6aa2c237d7a923708082134bd34-s.jpg;English;['Music']
The Electronics Hobby Kit;http://www.pdfdrive.com/the-electronics-hobby-kit-e21335728.html;142 Pages;https://cdn.pdfdrive.com/assets/thumbs/8ea/8ea683f25ca539855c849a7219e76182-s.jpg;English;['Craft & Hobbies']
Dog Training for Dummies;http://www.pdfdrive.com/dog-training-for-dummies-e18883513.html;410 Pages;https://cdn.pdfdrive.com/assets/thumbs/7b2/7b25dd9ef2a43a3f82a23ed82085999d-s.jpg;English;['Academic & Education', 'Art']
Classical Guitar for Dummies;http://www.pdfdrive.com/classical-guitar-for-dummies-e33445177.html;363 Pages;https://cdn.pdfdrive.com/assets/thumbs/7a2/7a2cfad753c29d50da718b5d89c6e051-s.jpg;English;['Music']
JAZZ GUITAR SOLOING;http://www.pdfdrive.com/jazz-guitar-soloing-e391148.html;30 Pages;https://cdn.pdfdrive.com/assets/thumbs/859/859be496f946a95ae8b990bfeccf31df-s.jpg;English;['Music']
FASHION-able;http://www.pdfdrive.com/fashion-able-e24268906.html;278 Pages;https://cdn.pdfdrive.com/assets/thumbs/a9d/a9da75befa145aff4738852507a7fa86-s.jpg;English;['Fashion & Beauty']
Guitar & Keyboard Scales Poster;http://www.pdfdrive.com/guitar-keyboard-scales-poster-e6006432.html;65 Pages;https://cdn.pdfdrive.com/assets/thumbs/c9d/c9db86aa31adf1a4213baee229bfee40-s.jpg;English;['Music']
CorelDRAW Graphics Suite X6 Guidebook;http://www.pdfdrive.com/coreldraw-graphics-suite-x6-guidebook-e16494572.html;317 Pages;https://cdn.pdfdrive.com/assets/thumbs/bbc/bbc9900d808a5db119015daa56e5e23c-s.jpg;English;['Art']
Guerrilla MUSIC Marketing Handbook;http://www.pdfdrive.com/guerrilla-music-marketing-handbook-e5177669.html;180 Pages;https://cdn.pdfdrive.com/assets/thumbs/c45/c4565e9165001d0bd580f5a68b6684cc-s.jpg;English;['Academic & Education', 'Art', 'Business & Career']
Gemstone Jewelry;http://www.pdfdrive.com/gemstone-jewelry-e4883.html;28 Pages;https://cdn.pdfdrive.com/assets/thumbs/607/60711bb02707b1323c7c90f32d250a3e-s.jpg;English;['Craft & Hobbies']
6 Unique Handmade Jewelry Making;http://www.pdfdrive.com/6-unique-handmade-jewelry-making-e9881151.html;113 Pages;https://cdn.pdfdrive.com/assets/thumbs/332/332018dacf1a21ed4f78626b3f1c82a4-s.jpg;English;['Craft & Hobbies']
Martial Arts of the World;http://www.pdfdrive.com/martial-arts-of-the-world-e518807.html;926 Pages;https://cdn.pdfdrive.com/assets/thumbs/e7d/e7d84a1fa28967f84199b90d052837b5-s.jpg;English;['Art']
Düsseldorf - Fashion Square;http://www.pdfdrive.com/düsseldorf-fashion-square-e10367757.html;372 Pages;https://cdn.pdfdrive.com/assets/thumbs/c94/c945e88105fd749fdebaec9073a83933-s.jpg;English;['Fashion & Beauty']
Make Your Own Hot Process Soap Recipes;http://www.pdfdrive.com/make-your-own-hot-process-soap-recipes-e5467201.html;25 Pages;https://cdn.pdfdrive.com/assets/thumbs/52c/52ca7f318aafd6e85a497c95bb417aa7-s.jpg;English;['Craft & Hobbies']
Photography and Cinema;http://www.pdfdrive.com/photography-and-cinema-e29875530.html;161 Pages;https://cdn.pdfdrive.com/assets/thumbs/16c/16c7e5c24dded48c5c290055aff5fd31-s.jpg;English;['Photography']
Understanding Your Dog For Dummies;http://www.pdfdrive.com/understanding-your-dog-for-dummies-e20478966.html;290 Pages;https://cdn.pdfdrive.com/assets/thumbs/e63/e6392335a02a26e7085b34c48812385a-s.jpg;English;['Art']
The Cognitive Neuroscience of Music;http://www.pdfdrive.com/the-cognitive-neuroscience-of-music-e33510741.html;479 Pages;https://cdn.pdfdrive.com/assets/thumbs/181/18100ce559120e762bc8ded98d95c312-s.jpg;English;['Music']
Fine Art, Furniture, Decorative Arts and Jewelry Auction;http://www.pdfdrive.com/fine-art-furniture-decorative-arts-and-jewelry-auction-e20889796.html;94 Pages;https://cdn.pdfdrive.com/assets/thumbs/a9b/a9b57eda8e0421bf458e0d65b04ebbd9-s.jpg;English;['Craft & Hobbies']
Teaching and Experimenting with Architectural Design;http://www.pdfdrive.com/teaching-and-experimenting-with-architectural-design-e8278343.html;497 Pages;https://cdn.pdfdrive.com/assets/thumbs/d4a/d4ae4d3cf54e1b2d5056ba7c655174d2-s.jpg;English;['Architecture']
Melbourne Street Photography 2015;http://www.pdfdrive.com/melbourne-street-photography-2015-e21259607.html;330 Pages;https://cdn.pdfdrive.com/assets/thumbs/a26/a266043fa898cac09deac9dac066f53f-s.jpg;English;['Photography']
Soap Making Made Easy;http://www.pdfdrive.com/soap-making-made-easy-e18753793.html;146 Pages;https://cdn.pdfdrive.com/assets/thumbs/883/883938fd151009e8343a80848b0ed01a-s.jpg;English;['Craft & Hobbies']
The Textbook of Digital Photography - PhotoCourse;http://www.pdfdrive.com/the-textbook-of-digital-photography-photocourse-e4986693.html;111 Pages;https://cdn.pdfdrive.com/assets/thumbs/a72/a729b6334d9490c34b33b524b8dd94a9-s.jpg;English;['Photography']
Photography, Physics, and Complexity;http://www.pdfdrive.com/photography-physics-and-complexity-e31647715.html;154 Pages;https://cdn.pdfdrive.com/assets/thumbs/c9b/c9bceeb9fa8263b9029c4e0b77d389c8-s.jpg;English;['Physics', 'Photography']
The Origins of Music;http://www.pdfdrive.com/the-origins-of-music-e38555376.html;504 Pages;https://cdn.pdfdrive.com/assets/thumbs/e58/e58ee71baf28846ceab64c7777bc59f2-s.jpg;English;['Music']
Better Available Light Digital Photography;http://www.pdfdrive.com/better-available-light-digital-photography-e39893399.html;237 Pages;https://cdn.pdfdrive.com/assets/thumbs/a43/a438e8bd51d1d1105515a17653b51900-s.jpg;English;['Photography']
Woodworking Tools;http://www.pdfdrive.com/woodworking-tools-e960387.html;87 Pages;https://cdn.pdfdrive.com/assets/thumbs/5f5/5f59062d764ba961a474bc658fb8cf2c-s.jpg;English;['Craft & Hobbies']
Texas Blues Guitar;http://www.pdfdrive.com/texas-blues-guitar-e78843.html;18 Pages;https://cdn.pdfdrive.com/assets/thumbs/911/9116c17b97c56d888c8196ad8d166915-s.jpg;English;['Music']
Music Theory - Kilby;http://www.pdfdrive.com/music-theory-kilby-e8886490.html;191 Pages;https://cdn.pdfdrive.com/assets/thumbs/877/877a98c30fe376d464f3e80f866212de-s.jpg;English;['Music']
Decorative Arts;http://www.pdfdrive.com/decorative-arts-e19102943.html;310 Pages;https://cdn.pdfdrive.com/assets/thumbs/85a/85af9e8554df062bb1ae782e70597ec6-s.jpg;English;['Art']
Panoramic and High Resolution Photography;http://www.pdfdrive.com/panoramic-and-high-resolution-photography-e8237041.html;108 Pages;https://cdn.pdfdrive.com/assets/thumbs/a6e/a6e89d4947e88fcc7d210b7f93c7c985-s.jpg;English;['Photography']
Dovetail Furniture;http://www.pdfdrive.com/dovetail-furniture-e27592087.html;276 Pages;https://cdn.pdfdrive.com/assets/thumbs/fe7/fe732933a3ea05830810eb37478de47e-s.jpg;English;['Craft & Hobbies']
Between Stillness and Motion : Film, Photography, Algorithms;http://www.pdfdrive.com/between-stillness-and-motion-film-photography-algorithms-e34823352.html;245 Pages;https://cdn.pdfdrive.com/assets/thumbs/a6e/a6e61aa5db11368f1f925bb137be8900-s.jpg;English;['Photography']
Architectural Woodwork Standards - Murphy Company;http://www.pdfdrive.com/architectural-woodwork-standards-murphy-company-e17238339.html;636 Pages;https://cdn.pdfdrive.com/assets/thumbs/824/82413f9f3d797221b6682a829e308803-s.jpg;English;['Architecture']
Music, Philosophy And Modernity;http://www.pdfdrive.com/music-philosophy-and-modernity-e21956232.html;444 Pages;https://cdn.pdfdrive.com/assets/thumbs/8e0/8e092789ea71e06dee4332fcd5ed2070-s.jpg;English;['Music']
Contemporary American Painting and Sculpture;http://www.pdfdrive.com/contemporary-american-painting-and-sculpture-e22533515.html;250 Pages;https://cdn.pdfdrive.com/assets/thumbs/b06/b06662dd6328534b0d1e4f927329036d-s.jpg;English;['Painting & Drawing']
Lighting for Digital Photography: From Snapshots to Great Shots;http://www.pdfdrive.com/lighting-for-digital-photography-from-snapshots-to-great-shots-e3835342.html;47 Pages;https://cdn.pdfdrive.com/assets/thumbs/4bc/4bc72d1df7d72b7a580c2a8cdfc81cce-s.jpg;English;['Photography']
Three-Dimensional Photography;http://www.pdfdrive.com/three-dimensional-photography-e19146545.html;350 Pages;https://cdn.pdfdrive.com/assets/thumbs/05a/05a6256abb29f6edee7e59fb3de7cbbf-s.jpg;English;['Photography']
Music and the Making of Modern Science;http://www.pdfdrive.com/music-and-the-making-of-modern-science-e29973128.html;356 Pages;https://cdn.pdfdrive.com/assets/thumbs/f35/f35c47880c7de4887ccc2fdeac578da1-s.jpg;English;['Music']
The Structural Conservation of Panel Paintings;http://www.pdfdrive.com/the-structural-conservation-of-panel-paintings-e14875432.html;582 Pages;https://cdn.pdfdrive.com/assets/thumbs/b8a/b8ad111e7962baccca18c0da1365eda8-s.jpg;English;['Painting & Drawing', 'Craft & Hobbies']
Glass Art Magazine;http://www.pdfdrive.com/glass-art-magazine-e32483170.html;64 Pages;https://cdn.pdfdrive.com/assets/thumbs/933/93334cdee0f44b6b3e674f3f69f60402-s.jpg;English;['Craft & Hobbies']
How to Succeed in Commercial Photography;http://www.pdfdrive.com/how-to-succeed-in-commercial-photography-e28625523.html;241 Pages;https://cdn.pdfdrive.com/assets/thumbs/db4/db4eb3bfae6d8b66d108c59888dd1614-s.jpg;English;['Photography']
Engineering Drawing;http://www.pdfdrive.com/engineering-drawing-e30206.html;240 Pages;https://cdn.pdfdrive.com/assets/thumbs/ec2/ec2d8216779bff83ac5621f65681ca3d-s.jpg;English;['Engineering', 'Painting & Drawing']
Tendencies In Modern Egyptian Painting;http://www.pdfdrive.com/tendencies-in-modern-egyptian-painting-e10071985.html;241 Pages;https://cdn.pdfdrive.com/assets/thumbs/f1d/f1d91bb7214dfe1451103571ecaef79c-s.jpg;English;['Painting & Drawing']
Wire Jewelry–Making Basics - Beads Baubles and Jewels;http://www.pdfdrive.com/wire-jewelrymaking-basics-beads-baubles-and-jewels-e11326734.html;15 Pages;https://cdn.pdfdrive.com/assets/thumbs/0b9/0b91b6e030169ae0a743a1142a4489bb-s.jpg;English;['Craft & Hobbies']
Nikon D3200 For Dummies;http://www.pdfdrive.com/nikon-d3200-for-dummies-e33544506.html;30 Pages;https://cdn.pdfdrive.com/assets/thumbs/aa0/aa0ba143b48e07148d668b310834e7ee-s.jpg;English;['Art']
Digital Photography in Available Light;http://www.pdfdrive.com/digital-photography-in-available-light-e21308198.html;247 Pages;https://cdn.pdfdrive.com/assets/thumbs/6f7/6f7ba778002c7a69e98c16c543e92441-s.jpg;English;['Art']
How Digital Photography Works;http://www.pdfdrive.com/how-digital-photography-works-e28777955.html;241 Pages;https://cdn.pdfdrive.com/assets/thumbs/99f/99f31674df1edda16ee6b2f63dfd0063-s.jpg;English;['Art']
American Furniture & Decorative Arts;http://www.pdfdrive.com/american-furniture-decorative-arts-e23175026.html;188 Pages;https://cdn.pdfdrive.com/assets/thumbs/9f9/9f9ad826c38cc9ac79b063aad4b3e1f6-s.jpg;English;['Art']
Maintaining Your Home's Architectural Style;http://www.pdfdrive.com/maintaining-your-homes-architectural-style-e21853029.html;47 Pages;https://cdn.pdfdrive.com/assets/thumbs/b28/b280aea501522556c06338090742c576-s.jpg;English;['Architecture']
Underwater Photography;http://www.pdfdrive.com/underwater-photography-e7671208.html;76 Pages;https://cdn.pdfdrive.com/assets/thumbs/c60/c60fe913c319ce353ed69e077047539b-s.jpg;English;['Photography']
Chapter 4 Sewing Character/Decorative Stitches;http://www.pdfdrive.com/chapter-4-sewing-characterdecorative-stitches-e22178773.html;321 Pages;https://cdn.pdfdrive.com/assets/thumbs/650/650be1f75c4cbf5cfe2e6c41294503da-s.jpg;English;['Craft & Hobbies']
Rethinking Architecture;http://www.pdfdrive.com/rethinking-architecture-e19443976.html;413 Pages;https://cdn.pdfdrive.com/assets/thumbs/a34/a3458d1e628f935a57028449b2026df2-s.jpg;English;['Architecture']
The Collector's Guide To Emerging Art Photography;http://www.pdfdrive.com/the-collectors-guide-to-emerging-art-photography-e28843651.html;172 Pages;https://cdn.pdfdrive.com/assets/thumbs/b39/b39d63770edee1fb58b6c2560b2ed907-s.jpg;English;['Photography']
Guide to Making Jewelry with Beads;http://www.pdfdrive.com/guide-to-making-jewelry-with-beads-e4713867.html;27 Pages;https://cdn.pdfdrive.com/assets/thumbs/f59/f59b6f681a2dbfe380fc4dc3afdaea09-s.jpg;English;['Craft & Hobbies']
The architecture of humanism;http://www.pdfdrive.com/the-architecture-of-humanism-e33561748.html;296 Pages;https://cdn.pdfdrive.com/assets/thumbs/34b/34bda1a7ff6dba9908a0c9b9644dd5d9-s.jpg;English;['Architecture']
Architecture and Urbanism in the Middle East;http://www.pdfdrive.com/architecture-and-urbanism-in-the-middle-east-e34363992.html;84 Pages;https://cdn.pdfdrive.com/assets/thumbs/d90/d90168546338fa29ebc534c61d05942f-s.jpg;English;['Architecture']
Microstock Photography;http://www.pdfdrive.com/microstock-photography-e16155447.html;224 Pages;https://cdn.pdfdrive.com/assets/thumbs/863/8630366a684fdf9351136ba1b3c2b349-s.jpg;English;['Photography']
Part II: Tackling the Puzzles;http://www.pdfdrive.com/part-ii-tackling-the-puzzles-e20204790.html;387 Pages;https://cdn.pdfdrive.com/assets/thumbs/30e/30e87d1046fab986ea62f1fc1151a8ee-s.jpg;English;['Craft & Hobbies']
European Furniture and Decorative Arts;http://www.pdfdrive.com/european-furniture-and-decorative-arts-e20829895.html;212 Pages;https://cdn.pdfdrive.com/assets/thumbs/746/74649730b226325ed46eaa96fcc2f4e4-s.jpg;English;['Art']
Jewelry Making: Beaded Jewelry Projects from 5 Free Beaded ;http://www.pdfdrive.com/jewelry-making-beaded-jewelry-projects-from-5-free-beaded-e273328.html;15 Pages;https://cdn.pdfdrive.com/assets/thumbs/071/07109542d713bdef22eab9c93c4d7360-s.jpg;English;['Craft & Hobbies']
The Routledge Companion to Research in the Arts;http://www.pdfdrive.com/the-routledge-companion-to-research-in-the-arts-e18837154.html;976 Pages;https://cdn.pdfdrive.com/assets/thumbs/79b/79b5f9b412ab274b414ff23045a21fcb-s.jpg;English;['Art']
MUSIC FOR THE PEOPLE: THE FOLK MUSIC REVIVAL AND - ETD;http://www.pdfdrive.com/music-for-the-people-the-folk-music-revival-and-etd-e16541397.html;332 Pages;https://cdn.pdfdrive.com/assets/thumbs/709/7096ee41e8376ec90a55326509e11666-s.jpg;English;['Music']
Featuring Fine Silver & Ceramics;http://www.pdfdrive.com/featuring-fine-silver-ceramics-e19295597.html;140 Pages;https://cdn.pdfdrive.com/assets/thumbs/792/792daa9c6e4a2cb96be54f268a145b5e-s.jpg;English;['Craft & Hobbies']
Music In Education Unesco;http://www.pdfdrive.com/music-in-education-unesco-e15305734.html;325 Pages;https://cdn.pdfdrive.com/assets/thumbs/e66/e6658094b898f38d0c371821502f13d0-s.jpg;English;['Music']
Traditional Irish Music : a path to new music;http://www.pdfdrive.com/traditional-irish-music-a-path-to-new-music-e31397120.html;533 Pages;https://cdn.pdfdrive.com/assets/thumbs/7cf/7cfc798959016840691fb88d1ba11f5a-s.jpg;English;['Music']
Korean Buncheong Ceramics;http://www.pdfdrive.com/korean-buncheong-ceramics-e38150384.html;178 Pages;https://cdn.pdfdrive.com/assets/thumbs/ea4/ea42c510529b9b0bcad07f6d233fa2a6-s.jpg;English;['Craft & Hobbies']
Music that works: Contributions of biology - Svetlost;http://www.pdfdrive.com/music-that-works-contributions-of-biology-svetlost-e16475263.html;351 Pages;https://cdn.pdfdrive.com/assets/thumbs/b6a/b6a928162e5557cf63a139050bc64cae-s.jpg;English;['Music']
Art Architecture Thesaurus - The Getty;http://www.pdfdrive.com/art-architecture-thesaurus-the-getty-e55903.html;228 Pages;https://cdn.pdfdrive.com/assets/thumbs/b7e/b7e0fcd526f10cd92dd9444804ab99ab-s.jpg;English;['Architecture']
paimio sanatorium;http://www.pdfdrive.com/paimio-sanatorium-e39924590.html;341 Pages;https://cdn.pdfdrive.com/assets/thumbs/82d/82d4ec034b2434f5f896a821649c348b-s.jpg;English;['Architecture']
IATH Best Practices Guide to Digital Panoramic Photography;http://www.pdfdrive.com/iath-best-practices-guide-to-digital-panoramic-photography-e8233010.html;148 Pages;https://cdn.pdfdrive.com/assets/thumbs/854/854c80d3f1a0b8b99d961795956377f1-s.jpg;English;['Photography']
For the Creative Professional Working in Hot, Warm, and Cold Glass May/June 2015;http://www.pdfdrive.com/for-the-creative-professional-working-in-hot-warm-and-cold-glass-mayjune-2015-e21754873.html;64 Pages;https://cdn.pdfdrive.com/assets/thumbs/735/735b02abf49fa821e1a25fe01325a400-s.jpg;English;['Craft & Hobbies']
MATLAB Creating Graphical User Interfaces;http://www.pdfdrive.com/matlab-creating-graphical-user-interfaces-e318415.html;508 Pages;https://cdn.pdfdrive.com/assets/thumbs/2e6/2e68d328ce043484d7b49dfae9564648-s.jpg;English;['Art']
Historic Architectural Survey;http://www.pdfdrive.com/historic-architectural-survey-e26021961.html;284 Pages;https://cdn.pdfdrive.com/assets/thumbs/4ee/4ee741fb8defecc2bcf596ed44fb0c1a-s.jpg;English;['Art', 'History']
Painted Wood: History and Conservation;http://www.pdfdrive.com/painted-wood-history-and-conservation-e19280708.html;549 Pages;https://cdn.pdfdrive.com/assets/thumbs/88a/88aa2b58a6cb97d0096ec4a0a3381ef2-s.jpg;English;['Art']
Music: An Art and a Language;http://www.pdfdrive.com/music-an-art-and-a-language-e26344944.html;393 Pages;https://cdn.pdfdrive.com/assets/thumbs/1e2/1e21a73bde490d394649404e68fba2d4-s.jpg;English;['Art']
ÿþM icrosoft W ord - 0 0 0 1 1 0 TOC . doc;http://www.pdfdrive.com/ÿþm-icrosoft-w-ord-0-0-0-1-1-0-toc-doc-e20520803.html;501 Pages;https://cdn.pdfdrive.com/assets/thumbs/31c/31c7d3d9abd3547c6fa5edbd18a95ffa-s.jpg;English;['Architecture']
